"id","uf","municipio","zona","lat","long","codTSE"
"46876-142","MG","Iturama","142","-19.7319475236369","-50.2019735753731","46876"
"02135-020","AM","Benjamin Constant","20","-4.37498901846019","-70.0273484332765","02135"
"52396-253","MG","São Gonçalo do Sapucaí","253","-21.8919051414422","-45.5946377949369","52396"
"80071-085","SC","Água Doce","85","-27.0040916580963","-51.5590965552946","80071"
"85952-138","RS","Casca","138","-28.5598740160493","-51.98323265741641","85952"
"38490-010","BA","Salvador","10","-12.955509","-38.4343886","38490"
"81663-019","SC","Itapoá","19","-26.0060478862703","-48.6041676070776","81663"
"42099-058","MG","Camanducaia","58","-22.7567463570803","-46.146863289284","42099"
"51438-245","MG","Santa Bárbara","245","-19.9655911921111","-43.4052209879755","51438"
"81647-072","SC","Princesa","72","-26.4443352060677","-53.5981058756425","81647"
"46698-139","MG","Itapecerica","139","-20.4728898989914","-45.1246798888931","46698"
"80268-052","SC","Celso Ramos","52","-27.6347386045941","-51.3359938247645","80268"
"08036-033","MA","Imperatriz","33","-5.5130152","-47.4640298","08036"
"58033-092","RJ","Araruama","92","-22.8774383866779","-42.3410960231634","58033"
"19810-071","PB","Campina Grande","71","-7.2315723","-35.8921784","19810"
"13188-049","CE","Horizonte","49","-4.09327799986547","-38.4942395585521","13188"
"86428-032","RS","Boa Vista das Missões","32","-27.666111034262","-53.31275639375811","86428"
"66397-066","SP","Limeira","66","-22.5669041","-47.4027298","66397"
"17612-069","RN","Natal","69","-5.8161144","-35.2031038","17612"
"60011-176","RJ","Rio de Janeiro","176","-22.8465484","-43.3243608","60011"
"93335-052","GO","Cumari","52","-18.2613822976479","-48.1566767810345","93335"
"67270-076","SP","Monte Alto","76","-21.2638639943617","-48.496651259966","67270"
"41505-004","MG","Santa Helena de Minas","4","-16.9363075330979","-40.6862886421122","41505"
"10200-090","PI","Colônia do Gurguéia","90","-8.1875742160746","-43.7960171560657","10200"
"88137-157","RS","Restinga Sêca","157","-29.8139485358844","-53.3705685765474","88137"
"35050-107","BA","Elísio Medrado","107","-12.9433258377969","-39.5204855551496","35050"
"22152-033","PB","Serra Grande","33","-7.214147757604901","-38.3748947870419","22152"
"89737-164","RS","Capão do Leão","164","-31.7668386558036","-52.48700757206271","89737"
"62324-142","SP","Jumirim","142","-23.0825599986377","-47.7981735119048","62324"
"04391-002","PA","Cachoeira do Arari","2","-1.00878626560602","-48.96066757738711","04391"
"44474-055","MG","Divisa Nova","55","-21.5172644636911","-46.2029411062337","44474"
"38652-099","BA","Santana","99","-12.9807511743164","-44.0532579029164","38652"
"75124-107","PR","Bela Vista da Caroba","107","-25.8794933215093","-53.6660426284896","75124"
"99031-041","MT","Figueirópolis D'Oeste","41","-15.4461351141469","-58.7378245488632","99031"
"20214-019","PB","Esperança","19","-7.0206849997708","-35.8585932869695","20214"
"03093-002","RR","Mucajaí","2","2.47977223497174","-60.9115185306216","03093"
"65919-072","SP","Jaci","72","-20.8840851324888","-49.5733446115317","65919"
"68039-111","SP","Palmares Paulista","111","-21.0824706907673","-48.8012846265372","68039"
"15881-074","CE","Croatá","74","-4.4140572653673","-40.9090450981578","15881"
"93955-013","GO","Inhumas","13","-16.3599604735321","-49.5002245065799","93955"
"80764-049","SC","Novo Horizonte","49","-26.4461719894538","-52.8340333904853","80764"
"18511-008","RN","São Pedro","8","-5.89798028231984","-35.6403110302273","18511"
"41572-059","MG","Bom Repouso","59","-22.4768368278597","-46.147882202098","41572"
"26239-046","PE","Vertentes","46","-7.90574260323937","-35.989305931","26239"
"81990-022","SC","Mafra","22","-26.1152284935074","-49.8010375282692","81990"
"84590-132","PR","Lunardelli","132","-24.0780463599736","-51.7445483867649","84590"
"91537-003","MT","Rosário Oeste","3","-14.8264275710099","-56.4282932054054","91537"
"49573-209","MG","Passos","209","-20.7192119012384","-46.6114125680355","49573"
"15075-090","CE","Parambu","90","-6.21033600151924","-40.6942072413457","15075"
"20893-006","PB","Mogeiro","6","-7.30948053206585","-35.4824246020059","20893"
"07609-103","MA","Governador Edison Lobão","103","-5.74741173832427","-47.3689358390373","07609"
"44830-303","MG","Espera Feliz","303","-20.6437078076784","-41.9139350169683","44830"
"10219-088","PI","Avelino Lopes","88","-10.134745012521","-43.9415101417959","10219"
"61301-088","SP","Suzanápolis","88","-20.5033442663426","-51.0282225865129","61301"
"89770-088","RS","Cotiporã","88","-28.9985764267976","-51.6964336774026","89770"
"73130-023","TO","Santa Maria do Tocantins","23","-8.774976448981651","-47.7452704192246","73130"
"93734-136","GO","Goiânia","136","-16.6848554","-49.2714702","93734"
"88463-085","RS","Dom Pedro de Alcântara","85","-29.3701870782974","-49.8495499617296","88463"
"35556-134","BA","Ibirapitanga","134","-14.1650324956742","-39.3744665327401","35556"
"26271-018","PE","Vitória de Santo Antão","18","-8.120510399999999","-35.3014064","26271"
"86088-010","RS","Cerro Branco","10","-29.6562871941098","-52.9419778017439","86088"
"47830-165","MG","Malacacheta","165","-17.8416225394257","-42.0760767010133","47830"
"23035-107","PE","Afrânio","107","-8.511091283478621","-41.0057973410949","23035"
"21237-025","PB","Pedra Lavrada","25","-6.7578814604244","-36.4720503638462","21237"
"94676-105","GO","Monte Alegre de Goiás","105","-13.2573260762846","-46.8857991383548","94676"
"62405-007","SP","Paulistânia","7","-22.5743007473406","-49.3990383461375","62405"
"53414-262","MG","Serro","262","-18.604442244769","-43.3886312680834","53414"
"64157-401","SP","Ferraz de Vasconcelos","401","-23.5415444993085","-46.36655267157421","64157"
"74195-057","PR","Andirá","57","-23.0517516539738","-50.22640759871519","74195"
"95591-003","TO","Porto Nacional","3","-10.708569916655","-48.4121534584309","95591"
"03018-005","RR","Boa Vista","5","2.8070334","-60.74539939999999","03018"
"14354-072","CE","Jaguaretama","72","-5.61088956304229","-38.7625262979074","14354"
"13153-018","CE","Antonina do Norte","18","-6.7796878468968","-39.9823868418819","13153"
"16713-006","RN","Extremoz","6","-5.702709936021909","-35.3140254320232","16713"
"87432-069","RS","Mata","69","-29.5693917747432","-54.4524354819352","87432"
"02453-048","AM","Japurá","48","-1.88084485864101","-66.9969034946413","02453"
"58335-103","RJ","Duque de Caxias","103","-22.791594","-43.326668","58335"
"38490-008","BA","Salvador","8","-12.955509","-38.4343886","38490"
"09210-091","MA","São Luís","91","-2.550108","-44.330482","09210"
"15210-040","CE","Poranga","40","-4.74395073178545","-40.9263795102653","15210"
"68837-386","SP","Pirapora do Bom Jesus","386","-23.3975233072137","-47.0009675687449","68837"
"24031-019","PE","Escada","19","-8.36252198972813","-35.2361574244476","24031"
"39853-043","BA","Rafael Jambeiro","43","-12.4074173540774","-39.5006356828925","39853"
"08613-009","MA","Pedreiras","9","-4.56935068794899","-44.6037348763271","08613"
"41734-261","MG","Brás Pires","261","-20.8484564353711","-43.239122599312","41734"
"91995-029","MT","São José do Rio Claro","29","-13.4520683369831","-56.7215837606849","91995"
"83917-001","SC","Maracajá","1","-28.8503146061766","-49.4543763245932","83917"
"63754-044","SP","Descalvado","44","-21.9090829993462","-47.6206639718592","63754"
"92622-043","GO","São João da Paraúna","43","-16.8145235529983","-50.40506299254","92622"
"30813-191","BA","Capela do Alto Alegre","191","-11.6700816429519","-39.8353553091028","30813"
"23000-098","PE","Quixaba","98","-7.71812640988944","-37.8464456195457","23000"
"61913-126","SP","Bady Bassitt","126","-20.9185637789699","-49.44857370929319","61913"
"04650-006","PA","Igarapé-Miri","6","-1.98311599993465","-48.9622994689466","04650"
"69850-164","SP","Riolândia","164","-19.9777343373589","-49.681159102897","69850"
"94617-005","TO","Miracema do Tocantins","5","-9.56834607733682","-48.3879913115193","94617"
"80209-051","SC","Timbó Grande","51","-26.6178284902876","-50.6746741364894","80209"
"19070-013","PB","Alagoa Nova","13","-7.057798825103161","-35.75945653982","19070"
"38490-004","BA","Salvador","4","-12.955509","-38.4343886","38490"
"75833-043","PR","Guarapuava","43","-25.3955584","-51.4579051","75833"
"01392-010","AC","Rio Branco","10","-9.918394","-67.822928","01392"
"88897-166","RS","São Paulo das Missões","166","-28.0204849091791","-54.93470834225239","88897"
"07900-102","MA","Marajá do Sena","102","-4.6203133239724","-45.4572376525781","07900"
"58653-115","RJ","Niterói","115","-22.871005","-43.093966","58653"
"13323-041","CE","Tejuçuoca","41","-3.98971180846256","-39.5768263617106","13323"
"62910-378","SP","Campinas","378","-22.9073917","-47.05926909999999","62910"
"31470-014","SE","General Maynard","14","-10.6865298120519","-36.9879844294671","31470"
"64076-261","SP","Estrela do Norte","261","-22.4905989013236","-51.6641761909517","64076"
"86371-148","RS","Erechim","148","-27.6349788","-52.2721573","86371"
"80152-082","SC","Anchieta","82","-26.5356808599025","-53.333270177229","80152"
"83798-036","SC","Videira","36","-27.0061290672059","-51.1517052828326","83798"
"10022-040","PI","Alegrete do Piauí","40","-7.245349466064109","-40.8578629896146","10022"
"13382-006","CE","Banabuiú","6","-5.31504730382052","-38.9257848049298","13382"
"63657-240","SP","Cristais Paulista","240","-20.4024919987753","-47.4238064520508","63657"
"65412-019","SP","Itaju","19","-21.9846724201202","-48.80502173626571","65412"
"10871-035","PI","Gilbués","35","-9.83456990519816","-45.3469199782092","10871"
"07072-049","MA","Altamira do Maranhão","49","-4.16226926671636","-45.4646758311604","07072"
"19429-031","PB","São Domingos","31","-6.81592498069387","-37.9426027474446","19429"
"45691-042","MG","Guarará","42","-21.7327203001957","-43.0389524781122","45691"
"00094-031","RO","Cacoal","31","-11.4355385","-61.4498756","00094"
"10189-032","PI","Coivaras","32","-5.09130835118702","-42.207315906284","10189"
"88781-067","RS","Vespasiano Corrêa","67","-29.0698943549892","-51.8594699501021","88781"
"21717-041","PB","Santana de Mangueira","41","-7.5512134092826","-38.3325811539417","21717"
"63410-178","SP","Colina","178","-20.7187344987526","-48.5397383290134","63410"
"83534-047","SC","Tangará","47","-27.1010111034619","-51.245914375254","83534"
"74420-150","PR","Novo Itacolomi","150","-23.765313768592","-51.5069594279647","74420"
"07978-032","MA","Humberto de Campos","32","-2.59122397217549","-43.4650921443146","07978"
"93203-140","GO","Santo Antônio da Barra","140","-17.5561082959503","-50.6340535808077","93203"
"40940-342","MG","Juvenília","342","-14.263594562434","-44.1595897099682","40940"
"92363-140","GO","Montividiu","140","-17.4444620011816","-51.1751445984875","92363"
"36170-201","BA","Itambé","201","-15.2480191934978","-40.6240417223752","36170"
"95850-065","GO","Santa Rosa de Goiás","65","-16.079890860951","-49.491579173178","95850"
"40312-008","MG","Alfenas","8","-21.4281781222768","-45.9489181992359","40312"
"14117-013","CE","Iguatu","13","-6.36055471983788","-39.2999056781645","14117"
"49034-298","MG","Nova Serrana","298","-19.8758673799581","-44.9855787363319","49034"
"95974-143","GO","São João d'Aliança","143","-14.7082161791999","-47.5188017123423","95974"
"27430-015","AL","Coqueiro Seco","15","-9.63755427065807","-35.795363001733","27430"
"07455-111","MA","Cajapió","111","-2.882882203062601","-44.6733771645862","07455"
"12459-041","PI","Morro do Chapéu do Piauí","41","-3.74225509609687","-42.309063394959","12459"
"41238-029","MG","Belo Horizonte","29","-19.908966","-44.007445","41238"
"58971-072","RJ","Niterói","72","-22.906084","-43.062063","58971"
"40908-072","MG","Vargem Alegre","72","-19.6007202035126","-42.2998154822517","40908"
"65110-211","SP","Indaiatuba","211","-23.0816459993189","-47.2123089402514","65110"
"87947-040","RS","Sinimbu","40","-29.5290681562089","-52.5216363086253","87947"
"84751-006","RS","Nova Roma do Sul","6","-28.9847489112481","-51.4051574749651","84751"
"65617-088","SP","Itapura","88","-20.6398257749509","-51.5099693695097","65617"
"02232-023","AM","Careiro","23","-3.8224472699203","-60.3638098437089","02232"
"81051-012","SC","Florianópolis","12","-27.593604","-48.547925","81051"
"14796-044","CE","Morrinhos","44","-3.22883053414763","-40.1241788929331","14796"
"40592-097","MG","Antônio Dias","97","-19.6514666720438","-42.8695452089701","40592"
"84557-169","PR","Altamira do Paraná","169","-24.8010001627766","-52.7098074466916","84557"
"36838-160","BA","Lamarão","160","-11.7915777399978","-38.8929803339265","36838"
"60011-246","RJ","Rio de Janeiro","246","-22.9184709","-43.68552","60011"
"95419-102","GO","Piranhas","102","-16.4207064399738","-51.82180133595081","95419"
"13501-008","CE","Fortim","8","-4.44980491726666","-37.7989754860384","13501"
"92070-019","TO","Almas","19","-11.5745234690764","-47.1741716842358","92070"
"87700-119","RS","São João do Polêsine","119","-29.6146764155532","-53.4463504348062","87700"
"56235-002","ES","Cachoeiro de Itapemirim","2","-20.8501123490638","-41.1119188104426","56235"
"88870-052","RS","São Nicolau","52","-28.1821546925196","-55.26010023202801","88870"
"43257-011","MG","Cipotânea","11","-20.9055357472728","-43.3679772078191","43257"
"89508-117","RS","Tio Hugo","117","-28.5804960157612","-52.593046116066","89508"
"34738-060","BA","Condeúba","60","-14.8904103643793","-41.9708095383447","34738"
"20532-009","PB","Juarez Távora","9","-7.16634462709972","-35.5911781067138","20532"
"41408-050","MG","Ponto Chique","50","-16.6330397387314","-45.0631345096394","41408"
"52418-254","MG","São Gotardo","254","-19.3127001907427","-46.0531440401029","52418"
"66311-153","SP","Lavínia","153","-21.1648565648376","-51.0405016570685","66311"
"73440-029","TO","Palmas","29","-10.1632533264646","-48.3510437082462","73440"
"96091-031","GO","Silvânia","31","-16.6646168091316","-48.6105699100182","96091"
"08516-038","MA","Palmeirândia","38","-2.64777427817669","-44.9044638923101","08516"
"00396-032","RO","Machadinho D'Oeste","32","-9.42556247969476","-61.9995925724466","00396"
"23795-020","PE","Carpina","20","-7.846886716161771","-35.2580606059131","23795"
"95150-115","GO","Palminópolis","115","-16.799135022034","-50.1654937516465","95150"
"98795-027","MT","Novo Horizonte do Norte","27","-11.3876347789954","-57.3174751138237","98795"
"70971-312","SP","São José do Rio Preto","312","-20.834786","-49.380747","70971"
"31534-032","SE","Ilha das Flores","32","-10.4342758295454","-36.538635240922","31534"
"35416-029","BA","Ibicaraí","29","-14.8657631409108","-39.5915412034881","35416"
"87998-011","RS","Portão","11","-29.6962586003271","-51.2301496442457","87998"
"27855-002","AL","Maceió","2","-9.618295999999999","-35.7394826","27855"
"88412-135","RS","Santa Maria","135","-29.6916616","-53.8016585","88412"
"12092-030","PI","São Pedro do Piauí","30","-5.91395164636732","-42.7236601720603","12092"
"36773-109","BA","Laje","109","-13.1796486820473","-39.427552152912","36773"
"71072-005","SP","São Paulo","5","-23.5846068","-46.67969069999999","71072"
"71072-251","SP","São Paulo","251","-23.5624255","-46.6981742","71072"
"12203-051","PI","Júlio Borges","51","-10.3267868133658","-44.2437006323999","12203"
"76678-189","PR","Londrina","189","-23.287525","-51.188814","76678"
"14516-014","CE","Lavras da Mangabeira","14","-6.754747976619439","-38.9672750539278","14516"
"86029-168","RS","Faxinalzinho","168","-27.4254155061363","-52.6705912421647","86029"
"46833-141","MG","Ituiutaba","141","-18.9730676803352","-49.4622351892104","46833"
"56537-016","ES","Itaguaçu","16","-19.8025077106106","-40.8565984866284","56537"
"18716-053","RN","Sítio Novo","53","-6.1040915825822","-35.9104491798599","18716"
"04278-076","PA","Belém","76","-1.4226787","-48.4667221","04278"
"97012-019","DF","Brasília","19","-15.6138043","-47.654843","97012"
"24155-140","PE","Frei Miguelinho","140","-7.944458247142689","-35.9231276419376","24155"
"85278-145","RS","Arvorezinha","145","-28.8730493908414","-52.1795119395293","85278"
"38091-091","BA","Potiraguá","91","-15.5924563112016","-39.8756600705601","38091"
"91006-025","MT","Conquista D'Oeste","25","-14.5362728145169","-59.5450742072991","91006"
"90514-008","MS","Campo Grande","8","-20.493093","-54.581145","90514"
"60011-219","RJ","Rio de Janeiro","219","-22.8808493","-43.3259114","60011"
"20257-025","PB","Frei Martinho","25","-6.40451585214513","-36.4520440619056","20257"
"43192-158","MG","Chalé","158","-20.0442533439862","-41.6922070079875","43192"
"75590-067","PR","Flórida","67","-23.0878019090625","-51.95582809097219","75590"
"40495-225","MG","Amparo do Serra","225","-20.5100666865054","-42.8072021533658","40495"
"62871-080","SP","Cajobi","80","-20.8790925172339","-48.81012236470941","62871"
"13447-054","CE","Catunda","54","-4.65154938550699","-40.2058037894278","13447"
"21156-065","PB","Passagem","65","-7.13281959642964","-37.0543919436503","21156"
"76074-034","PR","Irati","34","-25.4737362981941","-50.6580481227738","76074"
"44059-120","MG","Cristália","120","-16.7126340051996","-42.8595509120255","44059"
"16039-029","RN","Açu","29","-5.57194599906406","-36.9179232199589","16039"
"85588-054","RS","São José do Herval","54","-29.0414470205386","-52.2930164741218","85588"
"50598-126","MG","Pratinha","126","-19.7569452516581","-46.3784486441064","50598"
"41270-338","MG","Belo Vale","338","-20.4066578711685","-44.0285276542129","41270"
"47791-164","MG","Machado","164","-21.6783538958218","-45.92176408322149","47791"
"02739-047","AM","Santo Antônio do Içá","47","-3.10748630907923","-67.9464851438841","02739"
"47511-157","MG","Lagoa Santa","157","-19.625850519515","-43.8952876969413","47511"
"64750-310","SP","Guarujá","310","-23.9483325","-46.2961015","64750"
"13099-024","CE","Alcântaras","24","-3.58698376913019","-40.5446381225739","13099"
"84891-011","RS","Capela de Santana","11","-29.7019448511705","-51.3217693454114","84891"
"58335-200","RJ","Duque de Caxias","200","-22.781269","-43.280181","58335"
"97012-011","DF","Brasília","11","-15.7933608","-47.9341707","97012"
"91952-026","MT","Nova Xavantina","26","-14.6691795158512","-52.3611926726195","91952"
"75531-071","PR","Floraí","71","-23.319845662899","-52.30298437298151","75531"
"88013-159","RS","Porto Alegre","159","-30.065195","-51.151295","88013"
"69035-095","SP","Pongaí","95","-21.7361764718988","-49.3608700748926","69035"
"00078-007","RO","Ariquemes","7","-9.9083241","-63.03354849999999","00078"
"16080-029","RN","Itajá","29","-5.64354760878324","-36.8698181053353","16080"
"27979-005","AL","Mar Vermelho","5","-9.447772643183519","-36.3850400240272","27979"
"82996-082","SC","Romelândia","82","-26.6794635623605","-53.320158400046","82996"
"00035-020","RO","Porto Velho","20","-8.7613646","-63.8392389","00035"
"98833-024","MT","Paranaíta","24","-9.66965549821321","-56.4788997201888","98833"
"88099-036","RS","Quaraí","36","-30.3828679600575","-56.4536470403836","88099"
"62278-210","SP","Bilac","210","-21.40257113455","-50.48111048050011","62278"
"25798-076","PE","Serrita","76","-7.954340397820861","-39.2926231743621","25798"
"74284-121","PR","Entre Rios do Oeste","121","-24.7081421694804","-54.2448936714884","74284"
"17094-059","RN","Jardim de Piranhas","59","-6.380097548982129","-37.3492178522692","17094"
"08710-087","MA","Pio XII","87","-3.88758753","-45.16996038866499","08710"
"25216-083","PE","Petrolina","83","-9.385934","-40.5038105","25216"
"72095-144","SP","Ubatuba","144","-23.4359649798277","-45.0720914754799","72095"
"90190-024","MS","Aparecida do Taboado","24","-20.0850215143864","-51.0976376237368","90190"
"64297-192","SP","Franco da Rocha","192","-23.3203024993135","-46.7278746685526","64297"
"17132-010","RN","João Câmara","10","-5.53842338318182","-35.8167878738553","17132"
"89435-133","RS","Triunfo","133","-29.945204265228","-51.7153128356961","89435"
"23310-073","PE","Belém do São Francisco","73","-8.751462779801731","-38.9615995649726","23310"
"61816-016","SP","Atibaia","16","-23.1163079993181","-46.5550625006743","61816"
"77097-051","PR","Morretes","51","-25.4784816826495","-48.8315391962639","77097"
"61824-147","SP","Parisi","147","-20.3021911748037","-50.0126178308369","61824"
"58718-070","RJ","Paracambi","70","-22.6097271613959","-43.7093845630292","58718"
"75159-095","PR","Colorado","95","-22.8378975293245","-51.9744162121383","75159"
"84964-054","RS","Ibirapuitã","54","-28.6150204143695","-52.5193855878489","84964"
"05215-063","PA","Primavera","63","-0.9401115158995741","-47.1172512589126","05215"
"49697-270","MG","Pavão","270","-17.4326895761767","-41.0001132091318","49697"
"02550-068","AM","Manaus","68","-3.1080572","-60.00844359999999","02550"
"11452-083","PI","Paes Landim","83","-7.77556291425595","-42.2569576294243","11452"
"80616-103","SC","Camboriú","103","-27.02645649847131","-48.64999585210061","80616"
"81752-017","SC","Jaraguá do Sul","17","-26.4917523","-49.0838402","81752"
"11975-034","PI","São João da Serra","34","-5.50879753759469","-41.8992637510965","11975"
"95958-044","GO","Planaltina","44","-15.4531095644893","-47.6148467661508","95958"
"81825-007","SC","Zortéa","7","-27.4502514109095","-51.5495663068408","81825"
"44156-346","MG","Cruzília","346","-21.8389511782426","-44.8110234836963","44156"
"89125-028","RS","Capão Bonito do Sul","28","-28.1259752941398","-51.3951584627035","89125"
"56502-004","ES","Ibitirama","4","-20.5387309659689","-41.6594124008597","56502"
"51918-248","MG","Santa Rita do Sapucaí","248","-22.2533298257077","-45.7039881925124","51918"
"19704-058","PB","Coxixola","58","-7.62879696037934","-36.6048295218776","19704"
"58696-157","RJ","Nova Iguaçu","157","-22.7612879","-43.4505334","58696"
"46639-138","MG","Itanhomi","138","-19.1716889289776","-41.8649318371439","46639"
"88641-123","RS","Cerrito","123","-31.8526391259378","-52.8148023322809","88641"
"64530-037","SP","Guapiara","37","-24.1825264992943","-48.5276813218495","64530"
"48038-042","MG","Maripá de Minas","42","-21.6922627503153","-42.9683499274736","48038"
"00116-009","RO","Pimenta Bueno","9","-11.6775369896255","-61.183665673642","00116"
"86452-058","RS","Esmeralda","58","-28.0572763472005","-51.1887936624614","86452"
"92274-132","GO","Aparecida de Goiânia","132","-16.8101639","-49.2416936","92274"
"87599-138","RS","Nova Araçá","138","-28.6581760362779","-51.74216463396731","87599"
"62952-035","SP","Campos do Jordão","35","-22.74009191320801","-45.5892017004491","62952"
"61875-289","SP","Avanhandava","289","-21.4608705600721","-49.9426973011876","61875"
"28177-034","AL","Olho d'Água Grande","34","-10.058494959676","-36.8067459676714","28177"
"04278-077","PA","Belém","77","-1.41498","-48.475984","04278"
"13730-037","CE","Caucaia","37","-3.7408536","-38.6317754","13730"
"78611-087","PR","Santo Antônio do Caiuá","87","-22.733974768485","-52.3446578437543","78611"
"37095-022","BA","Manoel Vitorino","22","-14.1459322055712","-40.2420162476621","37095"
"91219-058","MT","Nossa Senhora do Livramento","58","-15.7896762061736","-56.3452585551782","91219"
"42269-050","MG","Japonvar","50","-16.0009569330547","-44.2761272371548","42269"
"88978-168","RS","São Valentim","168","-27.5543183304484","-52.5284789422219","88978"
"19488-036","PB","Mato Grosso","36","-6.542633490959501","-37.7115726982213","19488"
"92460-006","GO","Palestina de Goiás","6","-16.7414317720642","-51.53003220069291","92460"
"41238-039","MG","Belo Horizonte","39","-19.825019","-43.936330","41238"
"07560-015","MA","Formosa da Serra Negra","15","-6.43530410540348","-46.1863570068861","07560"
"04979-010","PA","Muaná","10","-1.53002620830447","-49.2168324424737","04979"
"36358-076","BA","Itaquara","76","-13.4464090023404","-39.9382435936366","36358"
"92495-110","GO","Aruanã","110","-14.9033323799904","-51.0808851466972","92495"
"86185-164","RS","Morro Redondo","164","-31.5822032266039","-52.6577802013944","86185"
"68497-088","SP","Pereira Barreto","88","-20.636668998754","-51.10666101994691","68497"
"98710-023","MT","Marcelândia","23","-11.0805914109253","-54.51930623219051","98710"
"42838-287","MG","Carmo do Cajuru","287","-20.1860938301123","-44.771478137316","42838"
"86142-167","RS","Três Palmeiras","167","-27.6175274492058","-52.8437143501482","86142"
"02275-007","AM","Codajás","7","-3.84304593261256","-62.0634296604883","02275"
"62316-319","SP","Biritiba-Mirim","319","-23.5710333868078","-46.0412122248146","62316"
"69299-402","SP","Presidente Prudente","402","-22.1378791","-51.3970315","69299"
"47155-149","MG","Jequitinhonha","149","-16.4417689418661","-41.0071154423797","47155"
"96172-114","GO","Taquaral de Goiás","114","-16.050018796115","-49.6022193143578","96172"
"33979-118","BA","Cachoeira","118","-12.5962107980605","-38.9693980689823","33979"
"61492-190","SP","Aparecida","190","-22.8481539993243","-45.2294293380918","61492"
"64270-367","SP","Francisco Morato","367","-23.2758254993145","-46.73252670470529","64270"
"08036-065","MA","Imperatriz","65","-5.5130152","-47.4640298","08036"
"58971-036","RJ","São Gonçalo","36","-22.816510","-43.053257","58971"
"23850-076","PE","Cedro","76","-7.71746923305199","-39.2371382153378","23850"
"72354-180","SP","Vera Cruz","180","-22.2247483141804","-49.82178165457611","72354"
"60011-212","RJ","Rio de Janeiro","212","-22.961731","-43.214972","60011"
"65897-396","SP","Jacareí","396","-23.3042072","-45.9620689","65897"
"95710-140","GO","Rio Verde","140","-17.789814","-50.93946440000001","95710"
"87653-119","RS","Nova Palma","119","-29.4730257371419","-53.4706351108828","87653"
"59315-048","RJ","Paty do Alferes","48","-22.4274146325675","-43.4248709167339","59315"
"68373-298","SP","Pedra Bela","298","-22.7913843511855","-46.4420309473291","68373"
"82759-014","SC","Presidente Getúlio","14","-27.0414082403587","-49.6220861691379","82759"
"73350-034","TO","Santa Fé do Araguaia","34","-7.14993638479785","-48.6939418034376","73350"
"35998-203","BA","Itacaré","203","-14.2782492851354","-38.9948415531018","35998"
"95290-016","TO","Colméia","16","-8.729371806535161","-48.7570665856948","95290"
"20192-032","PB","Emas","32","-7.107992232136919","-37.7145859750777","20192"
"20990-018","PB","Natuba","18","-7.640978824537629","-35.5561446826129","20990"
"09172-063","MA","São João Batista","63","-2.95333291236082","-44.8117618530648","09172"
"07773-061","MA","Esperantinópolis","61","-4.87030089731659","-44.8860686990188","07773"
"79634-194","PR","Matinhos","194","-25.8164097021648","-48.5337711877653","79634"
"86800-142","RS","Hulha Negra","142","-31.4050982475474","-53.8678247940087","86800"
"73431-025","TO","Rio da Conceição","25","-11.4049400235328","-46.8803997045722","73431"
"70599-202","SP","Santo Antônio da Alegria","202","-21.089964028445","-47.15593096999151","70599"
"19518-062","PB","Boqueirão","62","-7.48264791962735","-36.133404750711","19518"
"48313-289","MG","Mercês","289","-21.1920649240395","-43.3410701613993","48313"
"96814-084","GO","Indiara","84","-17.1372613095512","-49.98905319502839","96814"
"50911-286","MG","Ribeirão das Neves","286","-19.7707203","-44.0833394","50911"
"20656-060","PB","Lagoa de Dentro","60","-6.670599049435501","-35.3770436482357","20656"
"30910-149","BA","Filadélfia","149","-10.7384641095894","-40.1378268767837","30910"
"15938-008","CE","Icapuí","8","-4.71554948767646","-37.3535630985971","15938"
"77070-092","PR","Moreira Sales","92","-24.0447582362327","-53.01344656966341","77070"
"21296-025","PB","Picuí","25","-6.5101356571937","-36.3470460251457","21296"
"89133-020","RS","Severiano de Almeida","20","-27.4327929828548","-52.120656296054","89133"
"35378-193","BA","Iaçu","193","-12.7691377861234","-40.2133652349888","35378"
"34053-055","BA","Cafarnaum","55","-11.6913562186828","-41.4722215133285","34053"
"71293-193","SP","Serra Azul","193","-21.3102876650229","-47.563249920264","71293"
"35190-029","BA","Floresta Azul","29","-14.8627983961543","-39.6565235874089","35190"
"26190-120","PE","Venturosa","120","-8.576526900888039","-36.8783720838699","26190"
"76910-066","PR","Maringá","66","-23.4353445","-51.9072567","76910"
"75191-079","PR","Conselheiro Mairinck","79","-23.6215617135554","-50.1717730024103","75191"
"04340-049","PA","Aurora do Pará","49","-2.12937601312428","-47.5561746036128","04340"
"19860-063","PB","São Francisco","63","-6.61927998218896","-38.0971412339127","19860"
"85120-026","RS","Nova Esperança do Sul","26","-29.40459570782","-54.8358729018542","85120"
"19577-038","PB","Brejo do Cruz","38","-6.34770760658867","-37.5001626416753","19577"
"60011-015","RJ","Rio de Janeiro","15","-22.863239","-43.366588","60011"
"27839-036","AL","Limoeiro de Anadia","36","-9.7386131674995","-36.5038970865","27839"
"89222-029","RS","Forquetinha","29","-29.3806337839215","-52.0969170585272","89222"
"07382-046","MA","Campestre do Maranhão","46","-6.16471664563345","-47.36763286333419","07382"
"87092-089","RS","Independência","89","-27.847331557287","-54.1881083345896","87092"
"39411-038","BA","Ubaíra","38","-13.268089484469","-39.662032567228","39411"
"17914-017","RN","Pedra Preta","17","-5.58190915602015","-36.1031358189646","17914"
